t,H,V,nu_wheat,nu_iron,nu_pigs
78.98,-0.4464672774914474,1.7558059605618859,0.455266332350364,0.25206868491295,0.29266498273668595
79.0,-0.44576587466878725,1.7514664725423497,0.4565340475918207,0.2521110264712178,0.2913549259369615
79.02,-0.4448202192922604,1.7471723764449052,0.4577971872302881,0.2521475472004945,0.2900552655692174
79.04,-0.44363245308594934,1.7429253739775454,0.4590550679474353,0.25217819918396217,0.28876673286860266
79.06,-0.4422048300614261,1.738727091010041,0.46030701588839135,0.2522029420982362,0.2874900420133724
79.08,-0.4405397120924847,1.7345790791462476,0.46155236693101553,0.2522217430497146,0.2862258900192698
79.10000000000001,-0.4386395645648578,1.7304828173735427,0.462790466934483,0.2522345763993413,0.28497495666617556
79.12,-0.4365069521065416,1.7264397137805645,0.46402067196749713,0.2522414235765932,0.2837379044559097
79.14,-0.43414453440403566,1.7224511073347746,0.46524234851648233,0.25224227288350076,0.28251537860001685
79.16,-0.43155506210904815,1.7185182697117112,0.4664548736741575,0.2522371192895166,0.2813080070363259
79.18,-0.42874137283976055,1.714642407168158,0.46765763530893134,0.2522259642180365,0.28011640047303216
79.2,-0.425706387280376,1.7108246624518084,0.4688500322155995,0.2522088153253803,0.2789411524590203
79.22,-0.42245310538198405,1.7070661167403807,0.4700314742478604,0.2521856862730248,0.27778283947911486
79.24,-0.4189846026674192,1.7033677916034937,0.4712013824332011,0.2521565964938721,0.2766420210729268
79.26,-0.4153040266424547,1.6997306509809877,0.4723591890707312,0.25212157095332743,0.27551923997594147
79.28,-0.4114145933150393,1.6961556031717302,0.4735043378125769,0.25208063990593765,0.27441502228148545
79.3,-0.40731958382403927,1.6926435028273,0.4746362837294684,0.2520338386483318,0.27332987762219974
79.32000000000001,-0.403022341178568,1.6891951529453066,0.47575449336117526,0.2519812072691825,0.2722642993696422
79.34,-0.39852626710856853,1.6858113068574363,0.4768584447524688,0.2519227903968871,0.2712187648506441
79.36,-0.393834819026993,1.6824926702076424,0.47794762747530367,0.251858636945645,0.27019373557905124
79.38,-0.3889515071036771,1.6792399029162448,0.4790215426379266,0.25178879986058733,0.269189657501486
79.4,-0.38387989145063406,1.6760536211260015,0.4800797028816319,0.25171333586258726,0.268206961255781
79.42,-0.37862357941828084,1.6729343991265213,0.48112163236589317,0.25163230519335816,0.26724606244074867
79.44,-0.37318622300182064,1.669882771253682,0.48214686674260904,0.2515457713614186,0.2663073618959724
79.46000000000001,-0.367571516356752,1.666899233761,0.48315495312020157,0.251453800889478,0.2653912459903204
79.48,-0.36178319342238174,1.6639842466601564,0.4841454500183146,0.25135646306377235,0.264498086917913
79.5,-0.35582502565181606,1.6611382355281494,0.4851179273138538,0.25125382968584925,0.263628243000297
79.52,-0.3497008198469056,1.658361593278773,0.4860719661791146,0.25114597482727785,0.2627820589936076
79.54,-0.3434144160963992,1.6556546818963616,0.4870071590127362,0.2510329745877327,0.2619598663995311
79.56,-0.33696968581533904,1.6530178341299442,0.4879231093642186,0.2509149068568716,0.2611619837789098
